1.223002314567565918e+00
1.208006739616394043e+00
1.209394574165344238e+00
1.204601526260375977e+00
1.205603599548339844e+00
1.202993035316467285e+00
1.215805530548095703e+00
1.216101169586181641e+00
1.206098079681396484e+00
1.206505417823791504e+00
1.201706409454345703e+00
1.206694722175598145e+00
1.213194727897644043e+00
1.212400436401367188e+00
1.218397855758666992e+00
1.219393253326416016e+00
1.233501911163330078e+00
1.238497376441955566e+00
1.236598372459411621e+00
1.235101580619812012e+00
1.237807631492614746e+00
1.238604903221130371e+00
1.247302770614624023e+00
1.244493126869201660e+00
1.237103223800659180e+00
1.234994888305664062e+00
1.227807402610778809e+00
1.218397855758666992e+00
1.215495109558105469e+00
1.223406195640563965e+00
1.223495960235595703e+00
1.227400541305541992e+00
1.230193853378295898e+00
1.229407429695129395e+00
1.223495960235595703e+00
1.221806883811950684e+00
1.234095573425292969e+00
1.249000787734985352e+00
1.253305554389953613e+00
1.252693295478820801e+00
1.245795488357543945e+00
1.241603612899780273e+00
1.239403128623962402e+00
1.241095185279846191e+00
1.229105234146118164e+00
1.228003382682800293e+00
1.227897763252258301e+00
1.223600745201110840e+00
1.223900318145751953e+00
1.213901638984680176e+00
1.211900830268859863e+00
1.215406537055969238e+00
1.204093933105468750e+00
1.207306623458862305e+00
1.201894164085388184e+00
1.206199884414672852e+00
1.202096462249755859e+00
1.202804923057556152e+00
1.191298723220825195e+00
1.191895127296447754e+00
1.201201200485229492e+00
1.217196464538574219e+00
1.213003396987915039e+00
1.204906344413757324e+00
1.198494672775268555e+00
1.202804923057556152e+00
1.201894164085388184e+00
1.207700371742248535e+00
1.201100230216979980e+00
1.195500135421752930e+00
1.197404026985168457e+00
1.201793074607849121e+00
1.195400118827819824e+00
1.197604775428771973e+00
1.211196303367614746e+00
1.206301689147949219e+00
1.214299559593200684e+00
1.207102537155151367e+00
1.198897004127502441e+00
1.202399969100952148e+00
1.206752896308898926e+00
1.195200085639953613e+00
1.181306958198547363e+00
1.179300904273986816e+00
1.176802873611450195e+00
1.177800893783569336e+00
1.167555928230285645e+00
1.173502326011657715e+00
1.169194102287292480e+00
1.173199415206909180e+00
1.167705893516540527e+00
1.174798250198364258e+00
1.177606701850891113e+00
1.173695087432861328e+00
1.181404709815979004e+00
1.180804848670959473e+00
1.178106069564819336e+00
1.172497868537902832e+00
1.185002565383911133e+00
1.176802873611450195e+00
1.180498123168945312e+00
1.174205064773559570e+00
1.171893358230590820e+00
1.178703188896179199e+00
1.179801821708679199e+00
1.171797156333923340e+00
1.181306958198547363e+00
1.181404709815979004e+00
1.195600271224975586e+00
1.194900155067443848e+00
1.197404026985168457e+00
1.196701884269714355e+00
1.201403141021728516e+00
1.200696468353271484e+00
1.187493324279785156e+00
1.183403968811035156e+00
1.187295913696289062e+00
1.187197208404541016e+00
1.183796286582946777e+00
1.185606718063354492e+00
1.184805989265441895e+00
1.185002565383911133e+00
1.184104561805725098e+00
1.181697845458984375e+00
1.203297019004821777e+00
1.211196303367614746e+00
